t,connectedPlugins,allowedPlugins,uptimeMs,framerate,MouthOpen,FaceAngleX,FaceAngleY,EyeOpenLeft,EyeLeftX,error
235.6870,2,1,7815980,58,0,0,0,1,0,
235.9680,2,1,7815980,58,0,0,0,1,0,
236.2500,2,1,7815980,58,0,0,0,1,0,
236.5310,2,1,7817131,58,0,0,0,1,0,
236.8280,2,1,7817131,58,0,0,0,1,0,
237.1090,2,1,7817131,58,0,0,0,1,0,
237.4060,2,1,7817131,58,0,0,0,1,0,
237.6870,2,1,7818281,58,0,0,0,1,0,
237.9840,2,1,7818281,58,0,0,0,1,0,
238.2650,2,1,7818281,58,0,0,0,1,0,
238.5460,2,1,7818281,58,0,0,0,1,0,
238.8280,2,1,7819431,58,0,0,0,1,0,
239.1400,2,1,7819431,58,0,0,0,1,0,
239.4210,2,1,7819431,58,0,0,0,1,0,
239.7030,2,1,7819431,58,0,0,0,1,0,
239.9840,2,1,7820581,58,0,0,0,1,0,
240.2810,2,1,7820581,58,0,0,0,1,0,
240.5620,2,1,7820581,58,0,0,0,1,0,
240.8430,2,1,7820581,58,0,0,0,1,0,
241.1400,2,1,7821732,58,0,0,0,1,0,
241.4370,2,1,7821732,58,0,0,0,1,0,
241.7180,2,1,7821732,58,0,0,0,1,0,
242.0000,2,1,7821732,58,0,0,0,1,0,
242.2810,2,1,7822882,58,0,0,0,1,0,
242.5780,2,1,7822882,58,0,0,0,1,0,
242.8590,2,1,7822882,58,0,0,0,1,0,
243.1560,2,1,7822882,58,0,0,0,1,0,
243.4370,2,1,7824033,58,0,0,0,1,0,
243.7340,2,1,7824033,58,0,0,0,1,0,
244.0150,2,1,7824033,58,0,0,0,1,0,
244.2960,2,1,7824033,58,0,0,0,1,0,
244.5780,2,1,7825182,58,0,0,0,1,0,
244.8900,2,1,7825182,58,0,0,0,1,0,
245.1710,2,1,7825182,58,0,0,0,1,0,
245.4530,2,1,7825182,58,0,0,0,1,0,
245.7340,2,1,7826333,58,0,0,0,1,0,
246.0310,2,1,7826333,58,0,0,0,1,0,
246.3120,2,1,7826333,58,0,0,0,1,0,
246.5930,2,1,7826333,58,0,0,0,1,0,
246.8900,2,1,7827483,58,0,0,0,1,0,
247.1870,2,1,7827483,58,0,0,0,1,0,
247.4680,2,1,7827483,58,0,0,0,1,0,
247.7500,2,1,7827483,58,0,0,0,1,0,
248.0310,2,1,7828633,59,0,0,0,1,0,
248.3280,2,1,7828633,59,0,0,0,1,0,
248.6250,2,1,7828633,59,0,0,0,1,0,
248.9060,2,1,7828633,59,0,0,0,1,0,
249.1870,2,1,7829783,59,0,0,0,1,0,
249.4840,2,1,7829783,59,0,0,0,1,0,
249.7650,2,1,7829783,59,0,0,0,1,0,
250.0460,2,1,7829783,59,0,0,0,1,0,
250.3280,2,1,7830935,59,0,0,0,1,0,
250.6400,2,1,7830935,59,0,0,0,1,0,
250.9210,2,1,7830935,59,0,0,0,1,0,
251.2030,2,1,7830935,59,0,0,0,1,0,
251.4680,2,1,7832066,59,0,0,0,1,0,
251.7650,2,1,7832066,59,0,0,0,1,0,
252.0460,2,1,7832066,59,0,0,0,1,0,
252.3280,2,1,7832066,59,0,0,0,1,0,
252.6250,2,1,7833217,59,0,0,0,1,0,
252.9210,2,1,7833217,59,0,0,0,1,0,
253.2030,2,1,7833217,59,0,0,0,1,0,
253.4840,2,1,7833217,59,0,0,0,1,0,
253.7650,2,1,7834367,59,0,0,0,1,0,
254.0620,2,1,7834367,59,0,0,0,1,0,
254.3590,2,1,7834367,59,0,0,0,1,0,
254.6400,2,1,7834367,59,0,0,0,1,0,
254.9210,2,1,7835518,59,0,0,0,1,0,
255.2180,2,1,7835518,59,0,0,0,1,0,
255.4840,2,1,7835518,59,0,0,0,1,0,
255.7650,2,1,7835518,59,0,0,0,1,0,
256.0460,2,1,7836651,59,0,0,0,1,0,
256.3590,2,1,7836651,59,0,0,0,1,0,
256.6400,2,1,7836651,59,0,0,0,1,0,
256.9210,2,1,7836651,59,0,0,0,1,0,
257.2030,2,1,7837802,59,0,0,0,1,0,
257.5000,2,1,7837802,59,0,0,0,1,0,
257.7810,2,1,7837802,59,0,0,0,1,0,
258.0780,2,1,7837802,59,0,0,0,1,0,
258.3590,2,1,7838952,59,0,0,0,1,0,
258.6560,2,1,7838952,59,0,0,0,1,0,
258.9370,2,1,7838952,59,0,0,0,1,0,
259.2180,2,1,7838952,59,0,0,0,1,0,
259.5000,2,1,7840103,59,0,0,0,1,0,
259.7960,2,1,7840103,59,0,0,0,1,0,
260.0930,2,1,7840103,59,0,0,0,1,0,
260.3750,2,1,7840103,59,0,0,0,1,0,
260.6560,2,1,7841253,59,0,0,0,1,0,
260.9530,2,1,7841253,59,0,0,0,1,0,
261.2340,2,1,7841253,59,0,0,0,1,0,
261.5150,2,1,7841253,59,0,0,0,1,0,
261.8120,2,1,7842403,59,0,0,0,1,0,
262.1090,2,1,7842403,59,0,0,0,1,0,
262.3900,2,1,7842403,59,0,0,0,1,0,
262.6710,2,1,7842403,59,0,0,0,1,0,
262.9530,2,1,7843554,59,0,0,0,1,0,
263.2500,2,1,7843554,59,0,0,0,1,0,
263.5310,2,1,7843554,59,0,0,0,1,0,
263.8280,2,1,7843554,59,0,0,0,1,0,
264.1090,2,1,7844704,59,0,0,0,1,0,
264.4060,2,1,7844704,59,0,0,0,1,0,
264.6870,2,1,7844704,59,0,0,0,1,0,
264.9680,2,1,7844704,59,0,0,0,1,0,
265.2500,2,1,7845855,59,0,0,0,1,0,
265.5620,2,1,7845855,59,0,0,0,1,0,
265.8430,2,1,7845855,59,0,0,0,1,0,
266.1250,2,1,7845855,59,0,0,0,1,0,
266.4060,2,1,7847006,59,0,0,0,1,0,
266.7030,2,1,7847006,59,0,0,0,1,0,
266.9840,2,1,7847006,59,0,0,0,1,0,
267.2810,2,1,7847006,59,0,0,0,1,0,
267.5620,2,1,7848155,59,0,0,0,1,0,
267.8590,2,1,7848155,59,0,0,0,1,0,
268.1400,2,1,7848155,59,0,0,0,1,0,
268.4210,2,1,7848155,59,0,0,0,1,0,
268.7030,2,1,7849305,59,0,0,0,1,0,
269.0000,2,1,7849305,59,0,0,0,1,0,
269.2960,2,1,7849305,59,0,0,0,1,0,
269.5780,2,1,7849305,59,0,0,0,1,0,
269.8590,2,1,7850456,59,0,0,0,1,0,
270.1560,2,1,7850456,59,0,0,0,1,0,
270.4370,2,1,7850456,59,0,0,0,1,0,
270.7180,2,1,7850456,59,0,0,0,1,0,
271.0000,2,1,7851591,59,0,0,0,1,0,
271.2960,2,1,7851591,59,0,0,0,1,0,
271.5780,2,1,7851591,59,0,0,0,1,0,
271.8590,2,1,7851591,59,0,0,0,1,0,
272.1400,2,1,7852739,59,0,0,0,1,0,
272.4370,2,1,7852739,59,0,0,0,1,0,
272.7180,2,1,7852739,59,0,0,0,1,0,
273.0150,2,1,7852739,59,0,0,0,1,0,
273.2960,2,1,7853890,59,0,0,0,1,0,
273.5930,2,1,7853890,59,0,0,0,1,0,
273.8750,2,1,7853890,59,0,0,0,1,0,
274.1560,2,1,7853890,59,0,0,0,1,0,
274.4370,2,1,7855040,59,0,0,0,1,0,
274.7340,2,1,7855040,59,0,0,0,1,0,
275.0310,2,1,7855040,59,0,0,0,1,0,
275.3120,2,1,7855040,59,0,0,0,1,0,
275.5930,2,1,7856191,59,0,0,0,1,0,
275.8900,2,1,7856191,59,0,0,0,1,0,
276.1710,2,1,7856191,59,0,0,0,1,0,
276.4530,2,1,7856191,59,0,0,0,1,0,
276.7500,2,1,7857340,59,0,0,0,1,0,
277.0460,2,1,7857340,59,0,0,0,1,0,
277.3120,2,1,7857340,59,0,0,0,1,0,
277.5930,2,1,7857340,59,0,0,0,1,0,
277.8750,2,1,7858475,59,0,0,0,1,0,
278.1710,2,1,7858475,59,0,0,0,1,0,
278.4530,2,1,7858475,59,0,0,0,1,0,
278.7500,2,1,7858475,59,0,0,0,1,0,
279.0310,2,1,7859626,59,0,0,0,1,0,
279.3280,2,1,7859626,59,0,0,0,1,0,
279.6090,2,1,7859626,59,0,0,0,1,0,
279.8900,2,1,7859626,59,0,0,0,1,0,
280.1560,2,1,7860760,59,0,0,0,1,0,
280.4680,2,1,7860760,59,0,0,0,1,0,
280.7500,2,1,7860760,59,0,0,0,1,0,
281.0310,2,1,7860760,59,0,0,0,1,0,
281.3120,2,1,7861911,59,0,0,0,1,0,
281.6090,2,1,7861911,59,0,0,0,1,0,
281.8900,2,1,7861911,59,0,0,0,1,0,
282.1710,2,1,7861911,59,0,0,0,1,0,
282.4680,2,1,7863060,59,0,0,0,1,0,
282.7650,2,1,7863060,59,0,0,0,1,0,
283.0460,2,1,7863060,59,0,0,0,1,0,
283.3280,2,1,7863060,59,0,0,0,1,0,
283.6090,2,1,7864210,59,0,0,0,1,0,
283.9060,2,1,7864210,59,0,0,0,1,0,
284.1870,2,1,7864210,59,0,0,0,1,0,
284.4840,2,1,7864210,59,0,0,0,1,0,
284.7650,2,1,7865360,59,0,0,0,1,0,
285.0620,2,1,7865360,59,0,0,0,1,0,
285.3430,2,1,7865360,59,0,0,0,1,0,
285.6250,2,1,7865360,59,0,0,0,1,0,
285.9060,2,1,7866511,59,0,0,0,1,0,
286.2180,2,1,7866511,59,0,0,0,1,0,
286.5000,2,1,7866511,59,0,0,0,1,0,
286.7810,2,1,7866511,59,0,0,0,1,0,
287.0620,2,1,7867662,58,0,0,0,1,0,
287.3590,2,1,7867662,58,0,0,0,1,0,
287.6400,2,1,7867662,58,0,0,0,1,0,
287.9370,2,1,7867662,58,0,0,0,1,0,
288.2180,2,1,7868812,58,0,0,0,1,0,
288.5150,2,1,7868812,58,0,0,0,1,0,
288.7960,2,1,7868812,58,0,0,0,1,0,
289.0620,2,1,7868812,58,0,0,0,1,0,
289.3430,2,1,7869946,58,0,0,0,1,0,
289.6400,2,1,7869946,58,0,0,0,1,0,
289.9370,2,1,7869946,58,0,0,0,1,0,
290.2180,2,1,7869946,58,0,0,0,1,0,
290.5000,2,1,7871098,58,0,0,0,1,0,
290.7960,2,1,7871098,58,0,0,0,1,0,
291.0780,2,1,7871098,58,0,0,0,1,0,
291.3590,2,1,7871098,58,0,0,0,1,0,
291.6400,2,1,7872246,58,0,0,0,1,0,
291.9530,2,1,7872246,58,0,0,0,1,0,
292.2340,2,1,7872246,58,0,0,0,1,0,
292.5150,2,1,7872246,58,0,0,0,1,0,
292.7960,2,1,7873399,58,0,0,0,1,0,
293.0930,2,1,7873399,58,0,0,0,1,0,
293.3750,2,1,7873399,58,0,0,0,1,0,
293.6710,2,1,7873399,58,0,0,0,1,0,
293.9530,2,1,7874547,58,0,0,0,1,0,
294.2500,2,1,7874547,58,0,0,0,1,0,
294.5310,2,1,7874547,58,0,0,0,1,0,
294.8120,2,1,7874547,58,0,0,0,1,0,
295.0930,2,1,7875697,58,0,0,0,1,0,
295.4060,2,1,7875697,58,0,0,0,1,0,
295.6870,2,1,7875697,58,0,0,0,1,0,
295.9680,2,1,7875697,58,0,0,0,1,0,
296.2500,2,1,7876849,58,0,0,0,1,0,
296.5460,2,1,7876849,58,0,0,0,1,0,
296.8280,2,1,7876849,58,0,0,0,1,0,
297.1090,2,1,7876849,58,0,0,0,1,0,
297.4060,2,1,7877998,58,0,0,0,1,0,
297.7030,2,1,7877998,58,0,0,0,1,0,
297.9840,2,1,7877998,58,0,0,0,1,0,
298.2650,2,1,7877998,58,0,0,0,1,0,
298.5460,2,1,7879148,58,0,0,0,1,0,
298.8430,2,1,7879148,58,0,0,0,1,0,
299.1400,2,1,7879148,58,0,0,0,1,0,
299.4210,2,1,7879148,58,0,0,0,1,0,
299.7030,2,1,7880299,58,0,0,0,1,0,
300.0000,2,1,7880299,58,0,0,0,1,0,
300.2810,2,1,7880299,58,0,0,0,1,0,
300.5620,2,1,7880299,58,0,0,0,1,0,
300.8590,2,1,7881449,58,0,0,0,1,0,
301.1560,2,1,7881449,58,0,0,0,1,0,
301.4370,2,1,7881449,58,0,0,0,1,0,
301.7030,2,1,7881449,58,0,0,0,1,0,
301.9840,2,1,7882583,58,0,0,0,1,0,
302.2810,2,1,7882583,58,0,0,0,1,0,
302.5620,2,1,7882583,58,0,0,0,1,0,
302.8430,2,1,7882583,58,0,0,0,1,0,
303.1400,2,1,7883733,58,0,0,0,1,0,
303.4370,2,1,7883733,58,0,0,0,1,0,
303.7180,2,1,7883733,58,0,0,0,1,0,
304.0000,2,1,7883733,58,0,0,0,1,0,
304.2810,2,1,7884868,58,0,0,0,1,0,
304.5620,2,1,7884868,58,0,0,0,1,0,
304.8590,2,1,7884868,58,0,0,0,1,0,
305.1400,2,1,7884868,58,0,0,0,1,0,
305.4210,2,1,7886017,59,0,0,0,1,0,
305.7180,2,1,7886017,59,0,0,0,1,0,
306.0000,2,1,7886017,59,0,0,0,1,0,
306.2810,2,1,7886017,59,0,0,0,1,0,
306.5620,2,1,7887167,59,0,0,0,1,0,
306.8750,2,1,7887167,59,0,0,0,1,0,
307.1560,2,1,7887167,59,0,0,0,1,0,
307.4370,2,1,7887167,59,0,0,0,1,0,
307.7180,2,1,7888318,59,0,0,0,1,0,
308.0150,2,1,7888318,59,0,0,0,1,0,
308.2960,2,1,7888318,59,0,0,0,1,0,
308.5930,2,1,7888318,59,0,0,0,1,0,
308.8750,2,1,7889468,59,0,0,0,1,0,
309.1710,2,1,7889468,59,0,0,0,1,0,
309.4530,2,1,7889468,59,0,0,0,1,0,
309.7340,2,1,7889468,59,0,0,0,1,0,
310.0150,2,1,7890618,59,0,0,0,1,0,
310.3120,2,1,7890618,59,0,0,0,1,0,
310.6090,2,1,7890618,59,0,0,0,1,0,
310.8900,2,1,7890618,59,0,0,0,1,0,
311.1710,2,1,7891769,59,0,0,0,1,0,
311.4680,2,1,7891769,59,0,0,0,1,0,
311.7500,2,1,7891769,59,0,0,0,1,0,
312.0310,2,1,7891769,59,0,0,0,1,0,
312.3280,2,1,7892919,59,0,0,0,1,0,
312.6250,2,1,7892919,59,0,0,0,1,0,
312.9060,2,1,7892919,59,0,0,0,1,0,
313.1870,2,1,7892919,59,0,0,0,1,0,
313.4680,2,1,7894069,59,0,0,0,1,0,
313.7650,2,1,7894069,59,0,0,0,1,0,
314.0460,2,1,7894069,59,0,0,0,1,0,
314.3430,2,1,7894069,59,0,0,0,1,0,
314.6250,2,1,7895220,59,0,0,0,1,0,
314.9210,2,1,7895220,59,0,0,0,1,0,
315.1870,2,1,7895220,59,0,0,0,1,0,
315.4680,2,1,7895220,59,0,0,0,1,0,
315.7500,2,1,7896353,59,0,0,0,1,0,
316.0460,2,1,7896353,59,0,0,0,1,0,
316.3430,2,1,7896353,59,0,0,0,1,0,
316.6250,2,1,7896353,59,0,0,0,1,0,
316.9060,2,1,7897503,59,0,0,0,1,0,
317.2030,2,1,7897503,59,0,0,0,1,0,
317.4840,2,1,7897503,59,0,0,0,1,0,
317.7650,2,1,7897503,59,0,0,0,1,0,
318.0310,2,1,7898637,59,0,0,0,1,0,
318.3430,2,1,7898637,59,0,0,0,1,0,
318.6250,2,1,7898637,59,0,0,0,1,0,
318.9060,2,1,7898637,59,0,0,0,1,0,
319.1870,2,1,7899789,59,0,0,0,1,0,
319.4840,2,1,7899789,59,0,0,0,1,0,
319.7650,2,1,7899789,59,0,0,0,1,0,
320.0620,2,1,7899789,59,0,0,0,1,0,
320.3430,2,1,7900938,59,0,0,0,1,0,
320.6400,2,1,7900938,59,0,0,0,1,0,
320.9210,2,1,7900938,59,0,0,0,1,0,
321.2030,2,1,7900938,59,0,0,0,1,0,
321.4840,2,1,7902073,59,0,0,0,1,0,
321.7810,2,1,7902073,59,0,0,0,1,0,
322.0620,2,1,7902073,59,0,0,0,1,0,
322.3430,2,1,7902073,59,0,0,0,1,0,
322.6250,2,1,7903223,59,0,0,0,1,0,
322.9210,2,1,7903223,59,0,0,0,1,0,
323.2030,2,1,7903223,59,0,0,0,1,0,
323.4840,2,1,7903223,59,0,0,0,1,0,
323.7810,2,1,7904372,59,0,0,0,1,0,
324.0780,2,1,7904372,59,0,0,0,1,0,
324.3590,2,1,7904372,59,0,0,0,1,0,
324.6400,2,1,7904372,59,0,0,0,1,0,
324.9210,2,1,7905522,59,0,0,0,1,0,
325.2180,2,1,7905522,59,0,0,0,1,0,
325.5150,2,1,7905522,59,0,0,0,1,0,
325.7960,2,1,7905522,59,0,0,0,1,0,
326.0780,2,1,7906672,59,0,0,0,1,0,
326.3750,2,1,7906672,59,0,0,0,1,0,
326.6560,2,1,7906672,59,0,0,0,1,0,
326.9370,2,1,7906672,59,0,0,0,1,0,
327.2180,2,1,7907825,59,0,0,0,1,0,
327.5310,2,1,7907825,59,0,0,0,1,0,
327.8120,2,1,7907825,59,0,0,0,1,0,
328.0930,2,1,7907825,59,0,0,0,1,0,
328.3750,2,1,7908975,59,0,0,0,1,0,
328.6710,2,1,7908975,59,0,0,0,1,0,
328.9530,2,1,7908975,59,0,0,0,1,0,
329.2500,2,1,7908975,59,0,0,0,1,0,
329.5310,2,1,7910125,59,0,0,0,1,0,
329.8280,2,1,7910125,59,0,0,0,1,0,
330.1090,2,1,7910125,59,0,0,0,1,0,
330.3900,2,1,7910125,59,0,0,0,1,0,
330.6710,2,1,7911275,59,0,0,0,1,0,
330.9840,2,1,7911275,59,0,0,0,1,0,
331.2650,2,1,7911275,59,0,0,0,1,0,
331.5460,2,1,7911275,59,0,0,0,1,0,
331.8280,2,1,7912426,59,0,0,0,1,0,
332.1250,2,1,7912426,59,0,0,0,1,0,
332.4060,2,1,7912426,59,0,0,0,1,0,
332.6870,2,1,7912426,59,0,0,0,1,0,
332.9840,2,1,7913576,59,0,0,0,1,0,
333.2810,2,1,7913576,59,0,0,0,1,0,
333.5620,2,1,7913576,59,0,0,0,1,0,
333.8430,2,1,7913576,59,0,0,0,1,0,
334.1250,2,1,7914726,59,0,0,0,1,0,
334.4210,2,1,7914726,59,0,0,0,1,0,
334.7180,2,1,7914726,59,0,0,0,1,0,
335.0000,2,1,7914726,59,0,0,0,1,0,
335.2810,2,1,7915877,59,0,0,0,1,0,
335.5780,2,1,7915877,59,0,0,0,1,0,
335.8590,2,1,7915877,59,0,0,0,1,0,
336.1400,2,1,7915877,59,0,0,0,1,0,
336.4210,2,1,7917027,59,0,0,0,1,0,
336.7340,2,1,7917027,59,0,0,0,1,0,
337.0150,2,1,7917027,59,0,0,0,1,0,
337.2960,2,1,7917027,59,0,0,0,1,0,
337.5780,2,1,7918178,59,0,0,0,1,0,
337.8750,2,1,7918178,59,0,0,0,1,0,
338.1560,2,1,7918178,59,0,0,0,1,0,
338.4530,2,1,7918178,59,0,0,0,1,0,
338.7340,2,1,7919328,58,0,0,0,1,0,
339.0310,2,1,7919328,58,0,0,0,1,0,
339.3120,2,1,7919328,58,0,0,0,1,0,
339.5930,2,1,7919328,58,0,0,0,1,0,
339.8750,2,1,7920478,58,0,0,0,1,0,
340.1710,2,1,7920478,58,0,0,0,1,0,
340.4680,2,1,7920478,58,0,0,0,1,0,
340.7500,2,1,7920478,58,0,0,0,1,0,
341.0310,2,1,7921628,58,0,0,0,1,0,
341.3280,2,1,7921628,58,0,0,0,1,0,
341.6090,2,1,7921628,58,0,0,0,1,0,
341.8900,2,1,7921628,58,0,0,0,1,0,
342.1870,2,1,7922778,58,0,0,0,1,0,
342.4840,2,1,7922778,58,0,0,0,1,0,
342.7650,2,1,7922778,58,0,0,0,1,0,
343.0460,2,1,7922778,58,0,0,0,1,0,
343.3280,2,1,7923929,58,0,0,0,1,0,
343.6250,2,1,7923929,58,0,0,0,1,0,
343.9060,2,1,7923929,58,0,0,0,1,0,
344.2030,2,1,7923929,58,0,0,0,1,0,
344.4840,2,1,7925078,58,0,0,0,1,0,
344.7810,2,1,7925078,58,0,0,0,1,0,
345.0620,2,1,7925078,58,0,0,0,1,0,
345.3430,2,1,7925078,58,0,0,0,1,0,
345.6250,2,1,7926229,58,0,0,0,1,0,
345.9370,2,1,7926229,58,0,0,0,1,0,
346.2180,2,1,7926229,58,0,0,0,1,0,
346.5000,2,1,7926229,58,0,0,0,1,0,
346.7810,2,1,7927379,58,0,0,0,1,0,
347.0780,2,1,7927379,58,0,0,0,1,0,
347.3590,2,1,7927379,58,0,0,0,1,0,
347.6400,2,1,7927379,58,0,0,0,1,0,
347.9370,2,1,7928529,58,0,0,0,1,0,
348.2340,2,1,7928529,58,0,0,0,1,0,
348.5150,2,1,7928529,58,0,0,0,1,0,
348.7960,2,1,7928529,58,0,0,0,1,0,
349.0780,2,1,7929679,58,0,0,0,1,0,
349.3750,2,1,7929679,58,0,0,0,1,0,
349.6560,2,1,7929679,58,0,0,0,1,0,
349.9530,2,1,7929679,58,0,0,0,1,0,
350.2340,2,1,7930829,58,0,0,0,1,0,
350.5310,2,1,7930829,58,0,0,0,1,0,
350.8120,2,1,7930829,58,0,0,0,1,0,
351.0930,2,1,7930829,58,0,0,0,1,0,
351.3750,2,1,7931979,58,0,0,0,1,0,
351.6870,2,1,7931979,58,0,0,0,1,0,
351.9680,2,1,7931979,58,0,0,0,1,0,
352.2500,2,1,7931979,58,0,0,0,1,0,
352.5310,2,1,7933129,58,0,0,0,1,0,
352.8280,2,1,7933129,58,0,0,0,1,0,
353.1090,2,1,7933129,58,0,0,0,1,0,
353.3900,2,1,7933129,58,0,0,0,1,0,
353.6870,2,1,7934280,58,0,0,0,1,0,
353.9840,2,1,7934280,58,0,0,0,1,0,
354.2650,2,1,7934280,58,0,0,0,1,0,
354.5460,2,1,7934280,58,0,0,0,1,0,
354.8280,2,1,7935430,58,0,0,0,1,0,
355.1250,2,1,7935430,58,0,0,0,1,0,
355.4210,2,1,7935430,58,0,0,0,1,0,
355.7030,2,1,7935430,58,0,0,0,1,0,
355.9680,2,1,7936564,58,0,0,0,1,0,
356.2650,2,1,7936564,58,0,0,0,1,0,
356.5460,2,1,7936564,58,0,0,0,1,0,
356.8280,2,1,7936564,58,0,0,0,1,0,
357.0930,2,1,7937698,58,0,0,0,1,0,
357.4060,2,1,7937698,58,0,0,0,1,0,
357.6870,2,1,7937698,58,0,0,0,1,0,
357.9680,2,1,7937698,58,0,0,0,1,0,
358.2500,2,1,7938847,58,0,0,0,1,0,
358.5460,2,1,7938847,58,0,0,0,1,0,
358.8280,2,1,7938847,58,0,0,0,1,0,
359.1090,2,1,7938847,58,0,0,0,1,0,
359.4060,2,1,7939998,58,0,0,0,1,0,
359.7030,2,1,7939998,58,0,0,0,1,0,
359.9840,2,1,7939998,58,0,0,0,1,0,
360.2650,2,1,7939998,58,0,0,0,1,0,
360.5460,2,1,7941148,58,0,0,0,1,0,
360.8430,2,1,7941148,58,0,0,0,1,0,
361.1400,2,1,7941148,58,0,0,0,1,0,
361.4210,2,1,7941148,58,0,0,0,1,0,
361.7030,2,1,7942299,58,0,0,0,1,0,
362.0000,2,1,7942299,58,0,0,0,1,0,
362.2810,2,1,7942299,58,0,0,0,1,0,
362.5620,2,1,7942299,58,0,0,0,1,0,
362.8430,2,1,7943450,58,0,0,0,1,0,
363.1560,2,1,7943450,58,0,0,0,1,0,
363.4370,2,1,7943450,58,0,0,0,1,0,
363.7180,2,1,7943450,58,0,0,0,1,0,
364.0000,2,1,7944599,58,0,0,0,1,0,
364.2960,2,1,7944599,58,0,0,0,1,0,
364.5780,2,1,7944599,58,0,0,0,1,0,
364.8750,2,1,7944599,58,0,0,0,1,0,
365.1560,2,1,7945750,58,0,0,0,1,0,
365.4530,2,1,7945750,58,0,0,0,1,0,
365.7340,2,1,7945750,58,0,0,0,1,0,
366.0150,2,1,7945750,58,0,0,0,1,0,
366.2960,2,1,7946899,58,0,0,0,1,0,
366.6090,2,1,7946899,58,0,0,0,1,0,
366.8900,2,1,7946899,58,0,0,0,1,0,
367.1710,2,1,7946899,58,0,0,0,1,0,
367.4530,2,1,7948050,58,0,0,0,1,0,
367.7500,2,1,7948050,58,0,0,0,1,0,
368.0310,2,1,7948050,58,0,0,0,1,0,
368.3120,2,1,7948050,58,0,0,0,1,0,
368.5930,2,1,7949200,58,0,0,0,1,0,
368.9060,2,1,7949200,58,0,0,0,1,0,
369.1870,2,1,7949200,58,0,0,0,1,0,
369.4680,2,1,7949200,58,0,0,0,1,0,
369.7500,2,1,7950350,59,0,0,0,1,0,
370.0460,2,1,7950350,59,0,0,0,1,0,
370.3280,2,1,7950350,59,0,0,0,1,0,
370.6250,2,1,7950350,59,0,0,0,1,0,
370.9060,2,1,7951501,59,0,0,0,1,0,
371.2030,2,1,7951501,59,0,0,0,1,0,
371.4840,2,1,7951501,59,0,0,0,1,0,
371.7650,2,1,7951501,59,0,0,0,1,0,
372.0460,2,1,7952651,59,0,0,0,1,0,
372.3590,2,1,7952651,59,0,0,0,1,0,
372.6400,2,1,7952651,59,0,0,0,1,0,
372.9210,2,1,7952651,59,0,0,0,1,0,
373.2030,2,1,7953802,59,0,0,0,1,0,
373.5000,2,1,7953802,59,0,0,0,1,0,
373.7810,2,1,7953802,59,0,0,0,1,0,
374.0620,2,1,7953802,59,0,0,0,1,0,
374.3590,2,1,7954952,59,0,0,0,1,0,
374.6560,2,1,7954952,59,0,0,0,1,0,
374.9370,2,1,7954952,59,0,0,0,1,0,
375.2180,2,1,7954952,59,0,0,0,1,0,
375.5000,2,1,7956102,59,0,0,0,1,0,
375.7960,2,1,7956102,59,0,0,0,1,0,
376.0930,2,1,7956102,59,0,0,0,1,0,
376.3750,2,1,7956102,59,0,0,0,1,0,
376.6560,2,1,7957238,59,0,0,0,1,0,
376.9370,2,1,7957238,59,0,0,0,1,0,
377.2180,2,1,7957238,59,0,0,0,1,0,
377.5000,2,1,7957238,59,0,0,0,1,0,
377.7810,2,1,7958386,59,0,0,0,1,0,
378.0930,2,1,7958386,59,0,0,0,1,0,
378.3750,2,1,7958386,59,0,0,0,1,0,
378.6560,2,1,7958386,59,0,0,0,1,0,
378.9370,2,1,7959536,59,0,0,0,1,0,
379.2340,2,1,7959536,59,0,0,0,1,0,
379.5150,2,1,7959536,59,0,0,0,1,0,
379.7960,2,1,7959536,59,0,0,0,1,0,
380.0930,2,1,7960686,59,0,0,0,1,0,
380.3900,2,1,7960686,59,0,0,0,1,0,
380.6710,2,1,7960686,59,0,0,0,1,0,
380.9530,2,1,7960686,59,0,0,0,1,0,
381.2340,2,1,7961836,59,0,0,0,1,0,
381.5310,2,1,7961836,59,0,0,0,1,0,
381.8280,2,1,7961836,59,0,0,0,1,0,
382.1090,2,1,7961836,59,0,0,0,1,0,
382.3900,2,1,7962987,59,0,0,0,1,0,
382.6870,2,1,7962987,59,0,0,0,1,0,
382.9680,2,1,7962987,59,0,0,0,1,0,
383.2500,2,1,7962987,59,0,0,0,1,0,
383.5310,2,1,7964137,59,0,0,0,1,0,
383.8430,2,1,7964137,59,0,0,0,1,0,
384.1250,2,1,7964137,59,0,0,0,1,0,
384.4060,2,1,7964137,59,0,0,0,1,0,
384.6870,2,1,7965287,59,0,0,0,1,0,
384.9840,2,1,7965287,59,0,0,0,1,0,
385.2650,2,1,7965287,59,0,0,0,1,0,
385.5620,2,1,7965287,59,0,0,0,1,0,
385.8430,2,1,7966438,59,0,0,0,1,0,
386.1400,2,1,7966438,59,0,0,0,1,0,
386.4210,2,1,7966438,59,0,0,0,1,0,
386.7030,2,1,7966438,59,0,0,0,1,0,
386.9840,2,1,7967587,59,0,0,0,1,0,
387.2810,2,1,7967587,59,0,0,0,1,0,
387.5780,2,1,7967587,59,0,0,0,1,0,
387.8590,2,1,7967587,59,0,0,0,1,0,
388.1400,2,1,7968737,59,0,0,0,1,0,
388.4370,2,1,7968737,59,0,0,0,1,0,
388.7030,2,1,7968737,59,0,0,0,1,0,
388.9840,2,1,7968737,59,0,0,0,1,0,
