t,connectedPlugins,allowedPlugins,uptimeMs,framerate,MouthOpen,FaceAngleX,FaceAngleY,EyeOpenLeft,EyeLeftX,error
91.6250,2,1,8599795,58,0.0822011,9.96844,-4.59366,0.465879,-0.192859,
91.9060,2,1,8600931,58,0.0880827,10.3175,-4.82487,0.497253,-0.179318,
92.1880,2,1,8600931,58,0.0848156,10.2638,-5.23439,0.535506,-0.174295,
92.4690,2,1,8600931,58,0.108737,9.86977,-5.22793,0.480564,-0.189111,
92.7660,2,1,8600931,58,0.117387,9.62665,-5.03293,0.494613,-0.17897,
93.0470,2,1,8602079,58,0.115732,9.28488,-5.35774,0.473419,-0.163913,
93.3440,2,1,8602079,58,0.127015,9.01051,-5.79928,0,-0.125404,
93.6250,2,1,8602079,58,0.126166,9.10603,-5.59128,0,-0.178805,
93.9060,2,1,8602079,58,0.113469,9.36499,-5.1533,0.459952,-0.193829,
94.1880,2,1,8603229,58,0.106879,9.18649,-5.19343,0.502559,-0.189479,
94.5000,2,1,8603229,58,0.130902,9.24921,-5.48572,0.474874,-0.199628,
94.7810,2,1,8603229,58,0.118109,9.77737,-5.60343,0.491626,-0.190922,
95.0630,2,1,8603229,58,0.108247,9.96159,-5.68917,0.543966,-0.180798,
95.3440,2,1,8604380,58,0.115475,10.2373,-5.90107,0.533962,-0.174127,
95.6410,2,1,8604380,58,0.131246,10.0854,-5.92387,0.514484,-0.175346,
95.9220,2,1,8604380,58,0.13417,9.92833,-5.72586,0.482186,-0.170661,
96.2190,2,1,8604380,58,0.141165,9.83186,-5.98542,0.520389,-0.190135,
96.5000,2,1,8605516,58,0.14568,9.92951,-5.40265,0.524423,-0.170894,
96.7810,2,1,8605516,58,0.11762,9.84355,-5.60174,0.463751,-0.173196,
97.0630,2,1,8605516,58,0.0760285,9.53214,-5.46161,0.498803,-0.178922,
97.3440,2,1,8605516,58,0.0843171,9.25213,-5.76512,0.498217,-0.185859,
97.6250,2,1,8606665,58,0.0919403,9.3302,-5.7636,0,-0.123844,
97.9220,2,1,8606665,58,0.145514,9.14659,-6.29526,0,-0.135525,
98.2190,2,1,8606665,58,0.113028,9.18828,-6.77925,0,-0.157502,
98.5000,2,1,8606665,58,0.125647,9.26706,-6.67316,0,-0.174289,
98.7810,2,1,8607815,58,0.11967,9.36204,-6.46622,0,-0.179056,
99.0780,2,1,8607815,58,0.119934,9.25561,-6.72491,0,-0.177605,
99.3590,2,1,8607815,58,0.132961,9.0815,-7.97383,0,-0.160336,
99.6410,2,1,8607815,58,0.141921,8.93249,-8.96646,0,-0.137162,
99.9380,2,1,8608966,58,0.10784,8.93724,-9.25198,0,-0.132418,
100.2340,2,1,8608966,58,0.130998,8.86351,-9.34991,0,-0.135121,
100.5160,2,1,8608966,58,0.136254,9.036,-8.49695,0,-0.121854,
100.7970,2,1,8608966,58,0.119063,9.19583,-7.83183,0,-0.119413,
101.0780,2,1,8610116,58,0.119261,9.06533,-8.15451,0,-0.137864,
101.3750,2,1,8610116,58,0.129975,9.22784,-8.20554,0,-0.152626,
101.6560,2,1,8610116,58,0.0987281,9.05669,-8.33657,0,-0.154387,
101.9530,2,1,8610116,58,0.13848,9.10003,-8.57716,0,-0.152905,
102.2340,2,1,8611266,58,0.112544,8.96715,-8.60167,0,-0.13849,
102.5310,2,1,8611266,58,0.0960788,8.88443,-8.9482,0,-0.139703,
102.8130,2,1,8611266,58,0.111789,9.4676,-9.4577,0,-0.0864937,
103.0940,2,1,8611266,58,0.139468,9.58913,-9.8676,0,-0.0956265,
103.3750,2,1,8612416,58,0.103132,9.30088,-9.31486,0,-0.11181,
103.6880,2,1,8612416,58,0.0752343,9.58067,-8.63601,0.414587,-0.078142,
103.9690,2,1,8612416,58,0.0255435,10.3918,-9.99428,0.592464,-0.0887604,
104.2500,2,1,8612416,58,0.0340445,11.1286,-10.3391,0.659222,-0.0352239,
104.5310,2,1,8613567,58,0.0374222,11.6237,-10.199,0.666413,-0.0478126,
104.8280,2,1,8613567,58,0.0447012,11.1492,-10.3694,0.592344,-0.0389634,
105.1090,2,1,8613567,58,0.0497286,10.704,-10.1642,0.634377,-0.037456,
105.3910,2,1,8613567,58,0.0470188,9.92827,-11.2043,0.551616,-0.105581,
105.6880,2,1,8614716,59,0.0521356,9.59228,-11.8498,0.53798,-0.147508,
105.9840,2,1,8614716,59,0.0512023,9.41619,-12.1271,0.537469,-0.141383,
106.2660,2,1,8614716,59,0.0417675,9.05174,-11.9176,0.540863,-0.136259,
106.5470,2,1,8614716,59,0.0399571,8.9726,-11.5714,0.668835,-0.115609,
106.8280,2,1,8615867,59,0.0444546,9.41496,-11.5086,0.367578,-0.101496,
107.1250,2,1,8615867,59,0.0367131,9.43719,-11.8172,0.561998,-0.106436,
107.4060,2,1,8615867,59,0.0326618,9.31881,-11.7861,0.575027,-0.103354,
107.7030,2,1,8615867,59,0.0268129,9.61269,-11.5127,0.579838,-0.126405,
107.9840,2,1,8617017,59,0.0243884,9.83628,-11.4481,0.562401,-0.124382,
108.2810,2,1,8617017,59,0.0276273,9.80568,-11.2522,0.565166,-0.108681,
108.5630,2,1,8617017,59,0.025007,9.5658,-10.9513,0.56172,-0.121178,
108.8440,2,1,8617017,59,0.0275688,9.5273,-10.6362,0.538046,-0.0957904,
109.1250,2,1,8618167,59,0.0287724,9.49321,-10.2498,0.611279,-0.0876863,
109.4380,2,1,8618167,59,0.0335425,9.40485,-10.1992,0.61167,-0.0822312,
109.7030,2,1,8618167,59,0.0380561,9.38176,-10.5499,0.582406,-0.140455,
109.9840,2,1,8618167,59,0.0424559,9.34047,-10.7422,0.57799,-0.165692,
110.2660,2,1,8619300,59,0.038829,9.67712,-11.3678,0.565814,-0.129925,
110.5630,2,1,8619300,59,0.0433443,9.63857,-11.1777,0,-0.114834,
110.8440,2,1,8619300,59,0.0448868,9.42971,-11.2649,0.248323,-0.137465,
111.1250,2,1,8619300,59,0.0406039,9.38083,-11.3786,0.530103,-0.153229,
111.4220,2,1,8620451,59,0.0381287,9.4321,-11.4064,0.589377,-0.172579,
111.7190,2,1,8620451,59,0.0394763,9.49072,-11.4457,0.556755,-0.156347,
112.0000,2,1,8620451,59,0.0412173,9.39757,-11.2878,0.558667,-0.158708,
112.2810,2,1,8620451,59,0.0415691,9.2045,-11.1092,0.495717,-0.122791,
112.5630,2,1,8621601,59,0.037827,8.95574,-10.8371,0.536206,-0.13212,
112.8590,2,1,8621601,59,0.0362955,8.88463,-11.2508,0.551206,-0.133612,
113.1560,2,1,8621601,59,0.0458711,8.87397,-11.3558,0.65691,-0.128482,
113.4380,2,1,8621601,59,0.0417928,8.99143,-11.5628,0.6795,-0.131812,
113.7190,2,1,8622751,59,0.0413993,8.95439,-11.8484,0.588008,-0.112267,
114.0160,2,1,8622751,59,0.0392859,9.08787,-11.9756,0.594702,-0.0980903,
114.2970,2,1,8622751,59,0.0369347,9.1716,-11.7453,0.622592,-0.0859806,
114.5780,2,1,8622751,59,0.03568,9.23207,-11.3688,0.63123,-0.093996,
114.8590,2,1,8623901,59,0.0352814,8.9762,-11.0987,0.316966,-0.0856472,
115.1720,2,1,8623901,59,0.0427671,8.67479,-10.5585,0.788852,0.000890461,
115.4530,2,1,8623901,59,0.0480019,7.09149,-9.36838,0.912076,0.0319823,
115.7340,2,1,8623901,59,0.0447156,6.28376,-8.46871,0.929751,0.0422954,
116.0160,2,1,8625052,59,0.0448567,7.25069,-8.6353,0.442345,-0.12974,
116.3130,2,1,8625052,59,0.054611,8.19752,-8.70957,0.690263,-0.144204,
116.5940,2,1,8625052,59,0.0536223,8.26186,-8.58051,0.789094,-0.185132,
116.8750,2,1,8625052,59,0.0692191,7.88959,-10.2886,0.645795,-0.16178,
117.1720,2,1,8626201,59,0.0697398,7.0254,-10.3408,0.60662,-0.151526,
117.4690,2,1,8626201,59,0.0717086,5.75019,-10.5932,0.683894,-0.128062,
117.7500,2,1,8626201,59,0.0781599,5.19544,-10.7334,0.618508,-0.12958,
118.0310,2,1,8626201,59,0.0734952,5.21699,-10.7526,0.635487,-0.149599,
118.3130,2,1,8627352,59,0.0592702,5.34307,-10.4119,0.676306,-0.155609,
118.6090,2,1,8627352,59,0.067943,5.41715,-10.8444,0.651421,-0.174853,
118.9060,2,1,8627352,59,0.0560516,5.72877,-10.8766,0.639365,-0.186615,
119.1880,2,1,8627352,59,0.0550533,5.80812,-11.362,0.662516,-0.164653,
119.4690,2,1,8628502,59,0.06833,5.92161,-11.8542,0.678791,-0.162527,
119.7660,2,1,8628502,59,0.0667708,6.19821,-11.5642,0.578198,-0.147019,
120.0470,2,1,8628502,59,0.0780318,6.23678,-12.0881,0.576853,-0.172807,
120.3280,2,1,8628502,59,0.0740918,6.35461,-12.3666,0.626833,-0.14739,
120.6090,2,1,8629652,59,0.083711,6.78684,-12.626,0,-0.0679208,
120.9220,2,1,8629652,59,0.0783076,6.81541,-12.4756,0.284869,-0.119293,
121.2030,2,1,8629652,59,0.071114,6.5024,-11.7257,0.601286,-0.132122,
121.4840,2,1,8629652,59,0.0635168,6.73268,-11.5515,0.672657,-0.164385,
121.7660,2,1,8630803,59,0.0699159,6.29998,-11.7273,0.626832,-0.172342,
122.0630,2,1,8630803,59,0.0633702,6.22186,-11.5677,0.617061,-0.194539,
122.3440,2,1,8630803,59,0.0574173,6.04312,-11.3801,0.615789,-0.205048,
122.6410,2,1,8630803,59,0.0556985,6.21127,-11.1925,0.580348,-0.205072,
122.9220,2,1,8631953,59,0.0599049,6.67137,-12.6935,0.581332,-0.160513,
123.2190,2,1,8631953,59,0.0721162,6.4689,-12.7927,0.578183,-0.16409,
123.5000,2,1,8631953,59,0.0747363,6.11293,-12.7024,0.620327,-0.132174,
123.7810,2,1,8631953,59,0.0836839,5.79011,-12.3502,0.640611,-0.151417,
124.0470,2,1,8633086,59,0.0684051,6.1234,-12.3856,0.628407,-0.171097,
124.3440,2,1,8633086,59,0.0648774,6.45642,-12.5241,0.597337,-0.172683,
124.6410,2,1,8633086,59,0.0871882,6.99131,-12.4174,0.0533837,-0.0956069,
124.9220,2,1,8633086,59,0.0507936,7.53703,-13.6325,0.66824,-0.0788145,
125.2030,2,1,8634236,59,0.143026,8.23643,-10.7068,0.0479614,0.0666888,
125.5000,2,1,8634236,59,0.0964562,6.74582,-8.4369,0.677456,0.0983784,
125.7810,2,1,8634236,59,0.0547744,6.01056,-7.60889,0.798651,0.0882689,
126.0630,2,1,8634236,59,0.0784763,5.40621,-6.0687,0.905637,0.0457433,
126.3440,2,1,8635387,59,0.053593,5.50739,-5.53232,0.921372,0.0426183,
126.6560,2,1,8635387,59,0.0540646,6.1934,-5.01387,0.848049,0.0558713,
126.9380,2,1,8635387,59,0.0447405,6.91774,-3.37449,0.847071,0.056718,
127.2190,2,1,8635387,59,0.0469916,7.18519,-3.94061,0.782187,0.0453174,
127.5000,2,1,8636538,59,0.0465089,7.45076,-4.46774,0.844824,0.0772147,
127.7970,2,1,8636538,59,0.0937968,9.31653,-6.03085,0.523011,-0.028743,
128.0780,2,1,8636538,59,0.0247861,9.91314,-5.79415,0.810599,-0.119569,
128.3750,2,1,8636538,59,0.0237066,8.97332,-6.94367,0.757965,-0.133549,
128.6560,2,1,8637687,59,0.0363106,8.57276,-7.67322,0.732488,-0.172515,
128.9530,2,1,8637687,59,0.0447768,8.33722,-8.69404,0.768997,-0.167046,
129.2340,2,1,8637687,59,0.0396072,8.45716,-8.99955,0.713717,-0.179672,
129.5160,2,1,8637687,59,0.0377955,8.1109,-8.5794,0.696693,-0.178146,
129.7970,2,1,8638838,59,0.0424952,8.05829,-8.72188,0.731999,-0.155532,
130.1090,2,1,8638838,59,0.0401349,8.00352,-8.63598,0.727357,-0.147531,
130.3910,2,1,8638838,59,0.0386741,7.96072,-8.89913,0.669316,-0.160064,
130.6720,2,1,8638838,59,0.0385695,8.02514,-8.97608,0.67117,-0.129529,
130.9380,2,1,8639972,59,0.0424708,8.06379,-8.63699,0.206133,-0.104019,
131.2340,2,1,8639972,59,0.0381352,8.27413,-8.26757,0.34148,-0.155904,
131.5160,2,1,8639972,59,0.03513,8.50076,-8.16285,0.787342,-0.170491,
131.7970,2,1,8639972,59,0.0295877,8.81029,-8.1942,0.844602,-0.151777,
132.0940,2,1,8641123,59,0.0373161,8.71929,-8.64681,0.77769,-0.174984,
132.3910,2,1,8641123,59,0.0403905,8.93961,-8.60347,0.719078,-0.171013,
132.6720,2,1,8641123,59,0.0409263,8.88625,-8.7216,0.67694,-0.168492,
132.9530,2,1,8641123,59,0.035079,9.22064,-8.57228,0,-0.145318,
133.2340,2,1,8642273,59,0.042718,9.25947,-8.53358,0,-0.108899,
133.5310,2,1,8642273,59,0.0381449,9.50906,-9.35302,0.532321,-0.155046,
133.8280,2,1,8642273,59,0.0364716,9.12576,-9.68362,0.539543,-0.176534,
134.1090,2,1,8642273,59,0.033909,9.0019,-9.6505,0.529432,-0.139643,
134.3910,2,1,8643423,59,0.0403546,8.56255,-9.84748,0.517612,-0.151748,
134.6880,2,1,8643423,59,0.0319739,8.45251,-10.0123,0.48873,-0.174321,
134.9690,2,1,8643423,59,0.0392486,8.21439,-10.3321,0.528925,-0.175096,
135.2500,2,1,8643423,59,0.0406334,8.20311,-11.0199,0.511631,-0.164973,
135.5310,2,1,8644574,59,0.0448612,8.16681,-11.4679,0.421434,-0.155294,
135.8440,2,1,8644574,59,0.0411371,8.31536,-11.9104,0.491389,-0.15682,
136.1250,2,1,8644574,59,0.0402436,8.30406,-11.8973,0.507642,-0.171986,
136.4060,2,1,8644574,59,0.0453844,8.52059,-11.917,0.533832,-0.156465,
136.6880,2,1,8645724,59,0.0418473,8.58716,-11.9154,0.622362,-0.172606,
136.9840,2,1,8645724,59,0.0392741,8.60715,-12.0316,0.658596,-0.171733,
137.2660,2,1,8645724,59,0.0394528,8.83496,-11.9506,0.630204,-0.180594,
137.5630,2,1,8645724,59,0.0330185,8.75984,-12.1497,0.611847,-0.183417,
137.8440,2,1,8646874,59,0.0321434,8.71358,-12.2721,0.575318,-0.161758,
138.1410,2,1,8646874,59,0.0355039,8.7298,-12.2952,0.650071,-0.13415,
138.4220,2,1,8646874,59,0.0342994,8.81737,-12.1066,0.723819,-0.121492,
138.7030,2,1,8646874,59,0.0478232,8.62229,-12.6584,0.659705,-0.143455,
138.9840,2,1,8648024,59,0.0513967,8.67782,-12.5709,0.709692,-0.115015,
139.2810,2,1,8648024,59,0.0567082,8.80141,-12.3866,0.573616,-0.13252,
139.5780,2,1,8648024,59,0.0561613,8.81963,-12.6293,0.6438,-0.169478,
139.8590,2,1,8648024,59,0.0513114,8.92054,-12.8661,0.664437,-0.150912,
140.1410,2,1,8649174,59,0.0531785,8.86369,-12.8967,0.665984,-0.158305,
140.4380,2,1,8649174,59,0.0514799,8.80784,-12.9597,0.658242,-0.176047,
140.7190,2,1,8649174,59,0.0499364,8.87664,-12.7322,0.602551,-0.171927,
141.0000,2,1,8649174,59,0.0483526,8.90301,-12.7159,0.570555,-0.189329,
141.2810,2,1,8650324,59,0.0536331,8.38679,-12.27,0.612736,-0.132888,
141.5940,2,1,8650324,59,0.0524465,7.97971,-12.067,0.629322,-0.131216,
141.8750,2,1,8650324,59,0.0491375,7.93037,-11.9549,0.63974,-0.126808,
142.1560,2,1,8650324,59,0.0502785,8.03967,-12.2699,0.678689,-0.123582,
142.4380,2,1,8651475,59,0.0521097,7.96616,-12.5867,0.670288,-0.137851,
142.7340,2,1,8651475,59,0.0452768,8.06686,-11.9718,0.172951,-0.122784,
143.0160,2,1,8651475,59,0.0476657,8.30625,-11.7957,0.669477,-0.1095,
143.3130,2,1,8651475,59,0.0417276,8.40512,-11.7816,0.69069,-0.100507,
143.5940,2,1,8652625,59,0.0420917,8.38315,-11.8504,0.726306,-0.104468,
143.8910,2,1,8652625,59,0.0422847,8.43863,-12.0903,0.657288,-0.122476,
144.1720,2,1,8652625,59,0.0381969,8.45558,-11.9792,0.656186,-0.133981,
144.4530,2,1,8652625,59,0.0399613,8.6105,-11.5972,0.686096,-0.124968,
144.7340,2,1,8653775,59,0.0366587,8.5933,-11.4597,0.659494,-0.121963,
145.0470,2,1,8653775,59,0.0324501,8.5405,-11.4329,0.623855,-0.138279,
145.3280,2,1,8653775,59,0.0313566,8.41263,-11.2209,0.628346,-0.128651,
145.6090,2,1,8653775,59,0.0318199,8.3949,-11.1254,0.61731,-0.120573,
145.8910,2,1,8654927,59,0.0297253,8.2107,-11.2709,0.509694,-0.163743,
146.1880,2,1,8654927,59,0.0329592,8.06421,-10.8823,0.160098,-0.12556,
146.4690,2,1,8654927,59,0.0361353,8.32135,-10.8995,0.435097,-0.100379,
146.7500,2,1,8654927,59,0.0341104,8.47752,-11.0559,0.67995,-0.0999164,
147.0470,2,1,8656076,59,0.0362182,8.69207,-11.7266,0.683908,-0.130537,
147.3440,2,1,8656076,59,0.0347097,8.42215,-12.1641,0.643603,-0.155783,
147.6250,2,1,8656076,59,0.0339831,8.47926,-12.1238,0.643916,-0.120564,
147.9060,2,1,8656076,59,0.0336272,8.48712,-12.2382,0.659707,-0.106961,
148.1880,2,1,8657226,59,0.0373453,8.51128,-12.2351,0.6697,-0.109759,
148.4840,2,1,8657226,59,0.0363321,8.34649,-11.8505,0.664029,-0.109849,
148.7660,2,1,8657226,59,0.0347203,8.23804,-11.6196,0.666299,-0.110374,
149.0630,2,1,8657226,59,0.0283474,8.1322,-12.0657,0.585416,-0.161414,
149.3440,2,1,8658377,59,0.0259679,8.08924,-12.2296,0.537674,-0.172654,
149.6410,2,1,8658377,59,0.0277399,8.08346,-12.2171,0.494316,-0.1731,
149.9220,2,1,8658377,59,0.0285329,7.9067,-12.1086,0.529069,-0.17044,
150.2030,2,1,8658377,59,0.029445,8.14625,-11.8344,0.638162,-0.129945,
150.4840,2,1,8659526,59,0.028763,8.36933,-12.0084,0.64914,-0.132064,
150.7970,2,1,8659526,59,0.0291813,8.41319,-11.8972,0.704814,-0.108461,
151.0780,2,1,8659526,59,0.0362268,8.3919,-11.839,0.289346,-0.0895275,
151.3590,2,1,8659526,59,0.0302128,8.51255,-11.9662,0.464201,-0.109654,
151.6410,2,1,8660678,59,0.0287589,8.41605,-12.1121,0.615761,-0.13414,
151.9380,2,1,8660678,59,0.0305484,8.5002,-12.1047,0.67525,-0.102555,
152.2190,2,1,8660678,59,0.0377989,8.35664,-12.523,0.634514,-0.124391,
152.5000,2,1,8660678,59,0.0428755,8.23084,-12.5729,0.589078,-0.151383,
152.7970,2,1,8661827,59,0.0403969,8.08121,-12.3806,0.566088,-0.164537,
153.0940,2,1,8661827,59,0.0431757,7.92446,-12.2302,0.589325,-0.165605,
153.3750,2,1,8661827,59,0.0406056,7.97826,-12.399,0.624938,-0.135762,
153.6560,2,1,8661827,59,0.0383103,8.11096,-12.295,0.620312,-0.122707,
153.9380,2,1,8662978,59,0.0374167,8.24633,-12.2363,0.606814,-0.128741,
154.2500,2,1,8662978,59,0.0336905,8.29898,-12.1756,0.615475,-0.135098,
154.5310,2,1,8662978,59,0.0325077,8.25577,-12.1006,0.573709,-0.129758,
154.7970,2,1,8662978,59,0.0323204,8.26299,-11.7777,0.464733,-0.132582,
155.0780,2,1,8664111,58,0.0392001,8.01247,-11.8084,0.424263,-0.137707,
155.3750,2,1,8664111,58,0.0354127,8.04696,-11.9532,0.40202,-0.140685,
155.6560,2,1,8664111,58,0.0364668,8.11176,-11.6979,0.250173,-0.101892,
155.9380,2,1,8664111,58,0.0342622,8.15643,-12.2938,0.567589,-0.0942344,
156.2190,2,1,8665261,58,0.0479393,9.04597,-13.0365,0.580277,-0.0688098,
156.5310,2,1,8665261,58,0.0423398,11.1464,-14.056,0.516322,-0.0624314,
156.8130,2,1,8665261,58,0.03877,11.615,-13.3503,0.66691,-0.054373,
157.0940,2,1,8665261,58,0.025774,13.3054,-11.7231,0.705303,-0.0265342,
157.3750,2,1,8666412,58,0.0182695,16.2842,-10.8247,0.660225,-0.0577896,
157.6720,2,1,8666412,58,0.0158747,17.4237,-10.317,0.578438,-0.0785787,
157.9530,2,1,8666412,58,0.0126467,18.214,-10.0291,0.572943,-0.100188,
158.2500,2,1,8666412,58,0.00979605,18.5911,-9.929,0.60052,-0.102499,
158.5310,2,1,8667562,58,0.010169,18.1908,-10.198,0.58714,-0.0988709,
158.8280,2,1,8667562,58,0.010307,17.9504,-9.81837,0.586143,-0.107934,
159.1090,2,1,8667562,58,0.0109983,17.4568,-9.93349,0.531585,-0.111878,
159.3910,2,1,8667562,58,0.0118678,17.2623,-9.87932,0.627066,-0.0779019,
159.6720,2,1,8668712,58,0.0110424,16.9752,-9.94242,0.567057,-0.102593,
159.9690,2,1,8668712,58,0.0121368,16.7634,-9.97706,0.255015,-0.122462,
160.2660,2,1,8668712,58,0.023468,16.6439,-10.4208,0.496332,-0.110119,
160.5470,2,1,8668712,58,0.0228651,16.3842,-10.7306,0.545114,-0.0970342,
160.8280,2,1,8669863,58,0.0200362,16.2323,-10.8337,0.529537,-0.0808122,
161.1250,2,1,8669863,58,0.0199509,16.104,-10.9591,0.565167,-0.0937937,
161.4060,2,1,8669863,58,0.019349,16.0236,-10.8537,0.543137,-0.0985538,
161.6880,2,1,8669863,58,0.0179513,15.6598,-10.784,0.549465,-0.0909363,
161.9690,2,1,8671013,58,0.017749,15.6016,-10.4983,0.565517,-0.0776552,
162.2810,2,1,8671013,58,0.0198236,15.1795,-10.2674,0.530081,-0.114784,
162.5630,2,1,8671013,58,0.0181867,15.1429,-10.1067,0,-0.0762426,
162.8280,2,1,8671013,58,0.0175239,15.3204,-10.3162,0.461451,-0.0864585,
163.1090,2,1,8672146,58,0.0184569,14.9495,-10.1147,0.545576,-0.110006,
163.4060,2,1,8672146,58,0.0163498,14.6496,-10.0728,0.532952,-0.100433,
163.6880,2,1,8672146,58,0.0195101,14.3857,-9.63719,0.551299,-0.103028,
163.9690,2,1,8672146,58,0.0181442,13.9976,-8.22034,0.574789,-0.105234,
164.2500,2,1,8673281,58,0.0201213,13.38,-7.4943,0.502904,-0.107751,
164.5470,2,1,8673281,58,0.0213086,12.8464,-7.22568,0.535669,-0.111614,
164.8280,2,1,8673281,58,0.0201254,12.4723,-7.20689,0.509281,-0.106472,
165.1090,2,1,8673281,58,0.0268319,12.3081,-7.86765,0.562206,-0.11277,
165.3910,2,1,8674432,58,0.023381,11.9853,-7.73359,0.512066,-0.109722,
165.6880,2,1,8674432,58,0.0228274,12.0403,-7.36308,0.484791,-0.126656,
165.9840,2,1,8674432,58,0.0209984,11.4481,-7.82437,0.505127,-0.122972,
166.2660,2,1,8674432,58,0.0220641,11.3107,-7.90133,0.56652,-0.104531,
166.5470,2,1,8675581,58,0.0273627,10.991,-8.17129,0.207725,-0.074539,
166.8440,2,1,8675581,58,0.0250344,11.1531,-7.92136,0,-0.0575207,
167.1250,2,1,8675581,58,0.0260656,10.7182,-8.31265,0.601252,-0.124238,
167.4060,2,1,8675581,58,0.0266155,10.4734,-8.01124,0.800558,-0.143961,
167.6880,2,1,8676731,58,0.0263239,10.7932,-7.71034,0.764614,-0.146657,
168.0000,2,1,8676731,58,0.0295058,11.7943,-8.15561,0.732308,-0.108542,
168.2810,2,1,8676731,58,0.0298192,11.9581,-7.54154,0.656493,-0.115408,
168.5630,2,1,8676731,58,0.0280162,11.4686,-7.21399,0.655413,-0.142942,
168.8440,2,1,8677882,58,0.0311016,11.078,-7.39128,0.672829,-0.157627,
169.1410,2,1,8677882,58,0.0363274,11.061,-7.64243,0,-0.0804623,
169.4220,2,1,8677882,58,0.0335819,10.657,-7.85858,0,-0.0899344,
169.7190,2,1,8677882,58,0.0392595,10.6512,-7.98482,0.393245,-0.103666,
170.0000,2,1,8679032,58,0.0392671,10.4849,-8.32599,0.483432,-0.0967556,
170.2970,2,1,8679032,58,0.0381601,10.2886,-8.55402,0.773854,-4.17173e-06,
170.5780,2,1,8679032,58,0.0440174,9.54062,-8.08184,0.864471,0.0477938,
170.8590,2,1,8679032,58,0.0406789,8.82098,-7.43584,0.872526,0.0416925,
171.1410,2,1,8680182,58,0.0360388,8.0787,-6.55763,0.706486,-0.182292,
171.4530,2,1,8680182,58,0.0464713,7.48398,-6.99682,0,-0.105186,
171.7340,2,1,8680182,58,0.0391372,8.26906,-6.89502,0.0833296,-0.100991,
172.0160,2,1,8680182,58,0.0284821,10.3085,-7.0325,0.783327,-0.128697,
172.2970,2,1,8681332,58,0.0153635,12.7874,-6.68488,0.719189,-0.13044,
172.5940,2,1,8681332,58,0.0256537,12.421,-7.183,0.621298,-0.115293,
172.8750,2,1,8681332,58,0.0284711,11.6403,-8.10761,0.61312,-0.127347,
173.1560,2,1,8681332,58,0.0310721,10.9449,-8.48914,0.59911,-0.130747,
173.4530,2,1,8682483,58,0.0360351,9.85174,-8.48346,0.573796,-0.132883,
173.7500,2,1,8682483,58,0.0308177,9.90746,-8.2561,0.671358,-0.125745,
174.0310,2,1,8682483,58,0.0294677,9.41344,-7.52014,0.601164,-0.166806,
174.3130,2,1,8682483,58,0.0282338,9.36335,-7.44413,0.59048,-0.145529,
174.5940,2,1,8683635,59,0.0365639,8.72855,-7.16899,0.494101,-0.123433,
174.9060,2,1,8683635,59,0.036547,8.84941,-7.48244,0.376666,-0.119054,
175.1720,2,1,8683635,59,0.0391267,8.45398,-7.79684,0.587095,-0.134251,
175.4530,2,1,8683635,59,0.0373346,8.56553,-8.01017,0.605727,-0.107153,
175.7340,2,1,8684772,59,0.0345526,8.57159,-6.85746,0.63242,-0.144239,
176.0310,2,1,8684772,59,0.0314461,8.50789,-6.46779,0.674655,-0.161828,
176.3130,2,1,8684772,59,0.0327098,8.39214,-6.36194,0.677707,-0.168844,
176.6090,2,1,8684772,59,0.0285958,8.47392,-6.5798,0.691028,-0.186649,
176.8910,2,1,8685907,59,0.0300526,8.17007,-6.35925,0.630819,-0.19968,
177.1720,2,1,8685907,59,0.0306478,7.61401,-6.16141,0.643238,-0.193411,
177.4530,2,1,8685907,59,0.0322837,7.41816,-6.2497,0.607846,-0.1841,
177.7340,2,1,8685907,59,0.0330209,7.16801,-6.20499,0.595638,-0.178141,
178.0160,2,1,8687056,59,0.0344177,7.14013,-6.08859,0.584276,-0.177335,
178.3130,2,1,8687056,59,0.0341701,7.25929,-6.43544,0.641682,-0.158435,
178.6090,2,1,8687056,59,0.0347408,7.57308,-6.30577,0.635692,-0.14689,
178.8910,2,1,8687056,59,0.0361041,6.87111,-6.19555,0,-0.119994,
179.1720,2,1,8688205,59,0.0355218,7.4201,-7.45283,0,-0.141398,
179.4690,2,1,8688205,59,0.0364833,7.68712,-7.69513,0.276134,-0.151311,
179.7500,2,1,8688205,59,0.0394235,7.68998,-7.89393,0.591493,-0.147894,
180.0310,2,1,8688205,59,0.0377454,7.58333,-7.88134,0.629622,-0.159695,
180.3130,2,1,8689356,59,0.041454,7.8215,-8.10726,0.615762,-0.155723,
180.6250,2,1,8689356,59,0.0372477,8.06466,-8.11795,0.629646,-0.141142,
180.9060,2,1,8689356,59,0.0358404,8.56228,-7.969,0.610829,-0.127145,
181.1880,2,1,8689356,59,0.0322925,8.99628,-8.21084,0.626649,-0.106269,
181.4690,2,1,8690507,59,0.0361273,9.17529,-8.67266,0.665717,-0.106991,
181.7660,2,1,8690507,59,0.0370888,9.21147,-8.70359,0.593956,-0.115587,
182.0630,2,1,8690507,59,0.0398516,9.00879,-9.01352,0.639777,-0.14073,
182.3440,2,1,8690507,59,0.0417607,8.85397,-9.2493,0.6607,-0.125067,
182.6250,2,1,8691657,59,0.0384127,8.75437,-8.45584,0.231408,-0.0783224,
182.9220,2,1,8691657,59,0.0354203,9.0229,-8.52099,0.569175,-0.0916509,
